LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
fully cellular containership,140326,Kapitan Sakharov,Dead,Russia,2316,1980,"Small Feeder,  -1'TEU",5720,Single,—,4827,—,—,U.S.S.R.,130.00,119.00,17.30,17.30,8.51,6.90,1.61,K/S Burmeister & Wain I,B&W Diesel A/S,Northern,—,—,320,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7831757,—,4549,6100,B&W DIESEL
fully cellular containership,140343,Athena I,Dead,Panama,10571,1980,"Feeder, 1'-2'TEU",28902,Single,—,24804,291,Onomichi Shipbuilding Company Limited,Onomichi,202.00,186.49,30.00,30.00,16.21,11.23,4.98,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Chinese Breakers,—,Panama,1894,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7900821,—,16372,22260,7RND90M
fully cellular containership,14041222,Sinar Sulawesi,Live,Singapore,—,2024,"Feeder, 1'-2'TEU",24900,Single,9V9173,20150,845,Naikai Zosen Shipbuilding Corporation,Japan,171.99,167.99,—,28.40,15.00,10.32,4.68,—,Unknown Engine Designer,Samudera Shipping Line Limited,Republic of Singapore,Singapore,1911,P.T. Samudera Indonesia Tbk,Indonesia,Samudera Shipping Line Limited,Republic of Singapore,Samudera Ships Investment Private Limited,Republic of Singapore,Samudera Ship Management Private Limited,Republic of Singapore,—,—,—,—,Samudera Ship Management Private Limited,Republic of Singapore,—,—,—,—,1015363,563231600,—,—,7S70MC-C
fully cellular containership,14043438,Chang Sheng Ji 9,Live,China,—,2023,Unknown size,35788,Single,BPFP5,22651,—,State-Owned Haidong Shipyard,China,182.00,177.00,30.00,30.00,14.00,10.10,4.13,—,Unknown Engine Designer,Shishi Changsheng Shipping Company Limited,People's Republic of China,Quanzhou,—,Shishi Changsheng Shipping Company Limited,People's Republic of China,Shishi Changsheng Shipping Company Limited,People's Republic of China,Shishi Changsheng Shipping Company Limited,People's Republic of China,Shishi Changsheng Shipping Company Limited,People's Republic of China,—,—,—,—,—,—,—,—,—,—,1017880,413516730,—,—,6G60ME-C9
fully cellular containership,14043723,Nordbaltic,Live,Cyprus,8412,2025,"Feeder, 1'-2'TEU",24400,Single,5BRW6,18404,H2501,CSSC Huangpu Wenchong Shipbuilding Company Limited,China,172.00,168.70,—,27.50,14.60,14.60,0.00,—,Unknown Engine Designer,Reederei Nord GmbH,Germany,—,1911,Reederei Nord GmbH,Germany,Reederei Nord GmbH,Germany,"Neue ms ""Nordbaltic"" Schifffahrtsgesellschaft mbH & Company KG",Germany,Reederei Nord GmbH,Germany,—,—,—,—,Reederei Nord GmbH,Germany,—,—,—,—,1025538,212749000,—,—,6S60ME-C8
fully cellular containership,140465,MSC Jessica,Dead,Panama,7346,1980,"Feeder, 1'-2'TEU",23991,Double Hull,—,23291,107,Swan Hunter Shipbuilders,Tyne,202.00,191.09,29.90,26.51,15.70,9.60,6.10,Harland & Wolff Heavy Industries Limited,B&W Diesel A/S,Indian Breakers,—,Panama,1234,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7820461,—,15287,20500,6K90GFCA
fully cellular containership,140467,MSC Bali,Dead,Marshall Islands,13998,1980,"Feedermax, 2'-3'TEU",36836,Single,—,32629,1852,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,257.85,227.00,30.69,30.60,16.50,11.00,5.50,Mitsubishi Heavy Industries Limited,Sulzer Turbomachinery Services,Indian Breakers,—,Majuro,2686,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7820930,—,22483,30150,9RND90M
fully cellular containership,140477,An Wu Jiang,Dead,China,5052,1980,"Small Feeder,  -1'TEU",10800,Single,—,8267,151,Howaldtswerke-Deutsche Werft GmbH (HDW),Kiel,141.70,133.03,21.59,21.59,10.50,7.91,2.59,MAN Energy Solutions SE,MAN Energy Solutions SE,COSCOL.,—,Guangzhou,590,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7904865,—,8054,10800,K9SZ52/105CL
fully cellular containership,14057798,Durande,Live,France,8405,2025,"Feeder, 1'-2'TEU",24400,Single,FNYS,18404,H2502,Guangzhou Wenchong Shipyard Company Limited,China,172.00,168.70,—,27.50,14.60,14.60,0.00,—,Unknown Engine Designer,CIE Maritime Marfret SAS,France,—,1911,CIE Maritime Marfret SAS,France,CIE Maritime Marfret SAS,France,CIE Maritime Marfret SAS,France,CIE Maritime Marfret SAS,France,—,—,—,—,—,—,—,—,—,—,1025540,228480800,—,—,UNKNOWN
fully cellular containership,1406,Alexandros,Dead,Greece,2211,1955,Unknown size,4658,Single,—,3951,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5137523,—,—,—,UNKNOWN
fully cellular containership,14064810,Mao Gang Xia Men,Live,Panama,13319,2023,"Feedermax, 2'-3'TEU",38384,Single,3E6796,23745,HY2021-05,—,"",184.80,178.80,—,30.50,15.00,10.55,4.43,—,Unknown Engine Designer,Maoming Gangxin Shipping Company Limited,People's Republic of China,Panama,2206,Maoming Gangxin Shipping Company Limited,People's Republic of China,Maoming Gangxin Shipping Company Limited,People's Republic of China,Maoming Gangxin Shipping Company Limited,People's Republic of China,Maoming Gangxin Shipping Company Limited,People's Republic of China,—,—,—,—,Maoming Gangxin Shipping Company Limited,People's Republic of China,—,—,—,—,9992775,352004509,—,—,UNKNOWN
fully cellular containership,14065792,Sheng Da Heng Qiang,Live,China,11757,2024,"Feedermax, 2'-3'TEU",37113,Single,BPXR4,29447,TKH6688,Taizhou Kouan Shipbuilding Company Limited,China,187.60,182.90,—,35.20,17.30,9.50,6.33,MAN B&W Diesel Limited,B&W Diesel A/S,Hainan Shengda International Shipping Company Limited,People's Republic of China,Yangpu,2680,Hainan Shengda International Shipping Company Limited,People's Republic of China,Hainan Shengda International Shipping Company Limited,People's Republic of China,Hainan Shengda International Shipping Company Limited,People's Republic of China,Shanghai Oriental Ark Ship Management Company limited,People's Republic of China,Akkon Denizcilik Nakliyat ve Ticaret A.S.,Turkiye,—,—,Shanghai Oriental Ark Ship Management Company limited,People's Republic of China,—,—,—,—,9997880,413607930,14940,20035,6S60ME-C10
fully cellular containership,140720,Sinokor Seoul,Dead,South Korea,11853,1980,"Feeder, 1'-2'TEU",25868,Single,—,27076,4372,Fincantieri-Cantieri Navali Italiani S.p.A. Castellammare di Stabia,Castellammare di Stabia,208.12,192.00,30.50,30.50,15.45,10.69,4.79,Grandi Motori Trieste,Fiat Avio SpA,Bangladesh Breakers,—,Jeju,1614,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7822562,—,16704,22400,B550.16V
fully cellular containership,140751,Ocean Mark,Dead,Panama,6558,1980,"Small Feeder,  -1'TEU",14092,Double Hull,—,10835,1021,Seebeckwerft AG,Bremerhaven,159.40,149.40,23.00,23.00,10.70,8.02,2.45,Fried. Krupp AG Hoesch-Krupp,Mak Motoren GmbH & Company KG,Chinese Breakers,—,Panama,950,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7712353,—,6033,8090,8M601
fully cellular containership,141,Discovery,Dead,St. Vincent & Grenadines,10432,1969,"Feeder, 1'-2'TEU",28225,Single,—,24699,—,—,Germany,217.00,205.75,28.96,28.96,15.93,10.83,5.10,—,Unknown Engine Designer,Western Overseas,—,Kingstown,1414,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6901426,—,14914,20000,UNKNOWN
fully cellular containership,141021,KMA,Dead,Tuvalu,3958,1980,"Small Feeder,  -1'TEU",9663,Single,—,6764,195,Mie Shipyard Company Limited,Yokkaichi,120.81,110.90,20.86,20.80,10.50,7.91,2.59,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Doehle D.,—,Funafuti,576,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7913177,—,5250,7040,8L45GFC
fully cellular containership,141026,Gardenia,Dead,Marshall Islands,13998,1980,"Feedermax, 2'-3'TEU",37010,Single,—,32629,1199,Mitsui Engineering & Shipbuilding Company Limited (Tamano),Tamano,257.49,243.48,30.69,30.60,16.50,10.02,6.48,Mitsui Engineering & Shipbuilding Company Limited,Sulzer Turbomachinery Services,Bangladesh Breakers,—,Majuro,2744,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7820978,—,22483,30150,9RND90M
fully cellular containership,141054,MSC Togo,Dead,Liberia,9052,1980,"Feeder, 1'-2'TEU",23678,Single,—,30175,917,"Van der Giessen-De Noord Shipbuilding B.V. - NO LONGER BUILDERS, NOW SEE IHC KRIMPEN SHIPYARD B.V.",Krimpen aan den IJssel,205.00,191.98,30.99,30.99,18.78,10.21,8.57,Schelde Marine Services,Sulzer Turbomachinery Services,Indian Breakers,—,Monrovia,1548,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7811484,—,22483,30150,9RND90M
fully cellular containership,14109397,Han Wang,Live,China,—,2019,Unknown size,,Single,BOEG8,21188,—,—,"",188.00,—,28.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9905643,413224890,—,—,6G60ME-C9
fully cellular containership,14110075,Fei Hong Da 17,Live,China,12738,—,Unknown size,35667,Single,BPHF3,22747,—,—,"",181.99,177.00,27.00,—,14.00,10.10,4.13,—,Unknown Engine Designer,Xiamen Hong Tai Shipping Company Limited,People's Republic of China,Xiamen,—,Xiamen Hong Tai Shipping Company Limited,People's Republic of China,Xiamen Hong Tai Shipping Company Limited,People's Republic of China,Xiamen Feihongda Shipping Company Limited,People's Republic of China,Xiamen Hong Tai Shipping Company Limited,People's Republic of China,—,—,—,—,—,—,—,—,—,—,,413534920,—,—,—
fully cellular containership,141136,An Tao Jiang,Dead,China,5052,1980,"Small Feeder,  -1'TEU",10800,Single,—,8267,154,Howaldtswerke-Deutsche Werft GmbH (HDW),Kiel,141.70,133.03,21.59,21.59,10.50,7.90,2.60,MAN Energy Solutions SE,MAN Energy Solutions SE,COSCOL.,—,Guangzhou,590,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7904877,—,8054,10800,K9SZ70/105BL
fully cellular containership,141227,YM Star,Dead,Liberia,10586,1980,"Feedermax, 2'-3'TEU",31251,Single,—,29873,41,CSBC Corporation Taiwan,Kaohsiung,210.00,196.02,32.21,32.20,18.70,11.51,7.19,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Chinese Breakers,—,Monrovia,2054,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7810894,—,21342,28620,9RND90M
fully cellular containership,141230,YM Galaxy,Dead,St. Kitts-Nevis,10586,1980,"Feedermax, 2'-3'TEU",31265,Single,—,29872,42,CSBC Corporation Taiwan,Kaohsiung,210.00,196.00,32.21,32.20,18.70,11.51,7.19,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Bangladesh Breakers,—,—,2054,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7810909,—,21342,28620,9RND90M
fully cellular containership,141240,ANL Escort,Dead,Liberia,18525,1980,"Feedermax, 2'-3'TEU",46600,Single,—,40077,2689,IHI Corporation (Kure) - SEE NOW AS JAPAN MARINE UNITED CORPORATION (JMU),Kure,262.60,245.24,32.26,32.21,19.03,12.53,6.50,Ishikawajima-Harima Heavy Industries Company Limited,Sulzer Turbomachinery Services,Bangladesh Breakers,—,Monrovia,2838,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7819369,—,26994,36200,12RND90M
fully cellular containership,141254,Niki,Dead,Panama,13998,1980,"Feedermax, 2'-3'TEU",36411,Single,—,32629,1853,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,258.00,227.00,30.69,30.60,16.50,10.02,6.48,Mitsubishi Heavy Industries Limited,Sulzer Turbomachinery Services,Netherlands Breakers,—,Panama,2686,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7820942,—,22483,30150,9RND90
fully cellular containership,14126,OOCL Challenge,Dead,"Hong Kong, S.A.R., China",13384,1970,"Feeder, 1'-2'TEU",29398,Single,—,30817,—,—,U.K.,231.00,—,30.60,—,15.60,10.40,5.20,—,Unknown Engine Designer,Tsakos,—,Hong Kong,1852,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7018343,—,21625,29000,UNKNOWN
fully cellular containership,14127,CanMar Ambassador,Dead,Bermuda,13384,1971,"Feeder, 1'-2'TEU",29204,Single,—,30817,—,—,U.K.,231.00,—,30.60,—,15.60,10.60,5.00,—,Unknown Engine Designer,Anglo-E.S.,—,Hamilton,1852,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7032210,—,21625,29000,UNKNOWN
fully cellular containership,14129898,Newchallenger,Live,Panama,—,2006,Unknown size,11750,Single,3E4642,8824,—,—,"",140.00,—,20.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,HK Quanfu Shipping Company Limited,"Hong Kong, S.A.R., China",HK Quanfu Shipping Company Limited,"Hong Kong, S.A.R., China",—,—,—,—,HK Quanfu Shipping Company Limited,"Hong Kong, S.A.R., China",—,—,—,—,8356314,352002862,—,—,UNKNOWN
fully cellular containership,14130,Zim Colombo,Dead,Greece,13191,1970,"Feeder, 1'-2'TEU",29204,Double Bottom,—,30491,—,—,Belgium,231.00,218.59,30.64,30.64,15.60,10.08,5.52,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Costamare,—,—,1840,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7027540,—,21625,29000,SULZER DIESEL
fully cellular containership,14132998,Eco Ponente,Live,France,4928,2024,"Feeder, 1'-2'TEU",13000,Single,FMZZ,16242,XL-197,New Dayang Shipbuilding Company Limited,China,148.04,145.14,—,27.20,14.00,8.10,5.90,—,Unknown Engine Designer,Credit Industriel et Commercial SA (CIC),France,—,1170,Credit Mutuel Alliance Federale,France,Credit Industriel et Commercial SA (CIC),France,Diane 07 SAS,France,V. Ships France SAS,France,Sea Consortium Private Limited(X-Press Feeders),Republic of Singapore,—,—,V. Ships France SAS,France,—,—,—,—,9985966,228468600,—,—,6S60ME-C8
fully cellular containership,14133010,Eco Umande,Live,Malta,5003,2024,"Feeder, 1'-2'TEU",13736,Single,9HA5800,16226,NDY2001DF,Jiangsu Yangzi Xinfu Shipbuilding,China,148.00,145.00,—,27.20,14.00,8.10,5.90,—,Unknown Engine Designer,X-Press Feeders Limited,British Virgin Islands,Valletta,1264,X-Press Feeders Limited,British Virgin Islands,X-Press Feeders Limited,British Virgin Islands,Eco Umande Bail SAS,France,Eastaway Ship Management Private Limited,Republic of Singapore,—,—,—,—,Eastaway Ship Management Private Limited,Republic of Singapore,—,—,—,—,9959541,256336000,—,—,6S60ME-C8
fully cellular containership,14133014,Eco Levant,Live,France,4928,2024,"Feeder, 1'-2'TEU",13684,Single,FMZY,16242,XL-196,Jiangsu Yangzi Xinfu Shipbuilding,China,148.00,145.00,—,27.20,14.00,8.10,5.90,—,Unknown Engine Designer,Eastaway Ship Management Private Limited,Republic of Singapore,—,1264,X-Press Feeders Limited,British Virgin Islands,Eastaway Ship Management Private Limited,Republic of Singapore,Eastaway France,France,V. Ships France SAS,France,—,—,—,—,V. Ships France SAS,France,—,—,—,—,9985954,228467900,—,—,6S60ME-C8
fully cellular containership,14133024,Eco Zephyr,Live,France,5003,2024,"Feeder, 1'-2'TEU",13900,Single,FNAB,16114,XL-198,Jiangsu Yangzi Xinfu Shipbuilding,China,148.00,145.00,—,27.20,14.00,8.10,5.90,—,Unknown Engine Designer,Societe Anonyme De Credit A L'Industrie Francaise - CALIF & Air Bail,France,—,1264,Societe Anonyme De Credit A L'Industrie Francaise - CALIF & Air Bail,France,Societe Anonyme De Credit A L'Industrie Francaise - CALIF & Air Bail,France,SNC Balos,France,V. Ships France SAS,France,Yang Ming Marine Transport Corporation,"Taiwan, China",—,—,V. Ships France SAS,France,—,—,—,—,9985978,228468800,—,—,6S60ME-C8
fully cellular refrigerated,141331,CMA CGM Potomac,Dead,U.K.,15412,1980,"Feeder, 1'-2'TEU",28955,Single,—,31189,Y26,Chantiers de l'Atlantique,St. Nazaire,214.60,204.00,31.00,31.00,14.90,11.00,3.91,CCM Sulzer,Sulzer Turbomachinery Services,Bangladesh Breakers,—,London,1645,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7809869,—,22483,30150,9RND90M
fully cellular containership,14135214,Hong Tai 865,Live,China,—,2023,Unknown size,59289,Single,BPIC9,35534,—,—,"",199.68,195.00,27.00,—,18.00,12.60,5.23,—,Unknown Engine Designer,AIS Unknown,—,Xiamen,—,—,—,—,—,AIS Unknown,—,—,—,—,—,—,—,—,—,—,—,—,—,1029651,414851000,—,—,6G60ME-C9
fully cellular containership,14137459,Nordatlantic,Live,Cyprus,8405,2025,"Feeder, 1'-2'TEU",24400,Single,5BQR6,18508,H2500,Guangzhou Huangpu Shipbuilding Company Limited,China,172.00,168.70,—,27.50,14.60,14.60,0.00,—,Unknown Engine Designer,Reederei Nord GmbH,Germany,—,1911,Reederei Nord GmbH,Germany,Reederei Nord GmbH,Germany,"Neue ms ""Nordatlantic"" Schifffahrtsgesellschaft mbH & Co KG",Germany,Reederei Nord GmbH,Germany,Hapag-Lloyd Aktiengesellschaft,Germany,—,—,Reederei Nord GmbH,Germany,—,—,—,—,1025526,212428000,—,—,6S60ME-C8
fully cellular containership,14137478,Hong Da Xin 778,Live,China,9177,2023,"Feeder, 1'-2'TEU",25400,Single,BPKF2,16552,KH1500TEU-4,Zhejiang Kaihang Shipbuilding Industry Company Limited,China,167.05,163.00,—,25.30,13.00,9.47,3.85,—,Unknown Engine Designer,Xiamen Qizhan Shipping Company Limited,People's Republic of China,Xiamen,1498,Xiamen Qizhan Shipping Company Limited,People's Republic of China,Xiamen Qizhan Shipping Company Limited,People's Republic of China,Xiamen Qizhan Shipping Company Limited,People's Republic of China,Seacon Star Fujian Ships Company Limited,People's Republic of China,—,—,—,—,Seacon Star Fujian Ships Company Limited,People's Republic of China,—,—,—,—,1025186,413548380,—,—,6S60ME-C8
fully cellular containership,14137808,G.Crown,Live,Liberia,8037,2023,"Feeder, 1'-2'TEU",24433,Single,5LJZ5,18680,HCY206,Huanghai Shipbuilding Company Limited,China,172.00,169.00,—,28.40,15.00,9.70,4.83,—,Unknown Engine Designer,Giga Marine Corporation Limited,"Hong Kong, S.A.R., China",Monrovia,1800,Hanwon Maritime Company Limited,Republic of Korea,Giga Marine Corporation Limited,"Hong Kong, S.A.R., China",Kyanite River Shipping Limited,Marshall Islands,Alfa Ship Managers Private Limited,Republic of Singapore,SITC Container Lines Company Limited,People's Republic of China,—,—,Alfa Ship Managers Private Limited,Republic of Singapore,—,—,—,—,9982483,636022687,1370,1861,6S60ME-C8
fully cellular containership,14137893,Starship Mercury,Live,Liberia,12698,2024,"Feedermax, 2'-3'TEU",37103,Single,5LPI7,27997,4266,HD Hyundai Mipo Company Limited,South Korea,196.00,183.37,—,32.50,16.80,11.71,5.09,MAN B&W Diesel Limited,B&W Diesel A/S,Global Marine Financing Company Limited (GMF),Republic of Korea,Monrovia,2540,Global Marine Financing Company Limited (GMF),Republic of Korea,Global Marine Financing Company Limited (GMF),Republic of Korea,GMF NS No 1 SA,Liberia,Magellan Marine Solutions Company Limited,Republic of Korea,Nam sung Shipping Company Limited,Republic of Korea,—,—,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,9981104,636023774,17430,23374,7S60ME-C10
fully cellular containership,14137894,Starship Venus,Live,Liberia,12698,2024,"Feedermax, 2'-3'TEU",37103,Single,5LPI8,27997,4267,HD Hyundai Mipo Company Limited,South Korea,196.00,183.37,—,32.50,16.80,11.71,5.09,MAN B&W Diesel Limited,B&W Diesel A/S,Global Marine Financing Company Limited (GMF),Republic of Korea,Monrovia,2540,Global Marine Financing Company Limited (GMF),Republic of Korea,Global Marine Financing Company Limited (GMF),Republic of Korea,GMF NS No 2 SA,Liberia,Magellan Marine Solutions Company Limited,Republic of Korea,Nam sung Shipping Company Limited,Republic of Korea,—,—,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,9981116,636023775,17430,23374,7S60ME-C10
fully cellular containership,141433,Asuncion B.,Live,Paraguay,2128,1980,"Small Feeder,  -1'TEU",4999,Double Bottom,ZPSS,5162,71,Vard OSV Aukra,Aukra,104.00,99.84,20.41,20.40,6.30,3.87,2.43,Bergen Group BMV,Normo,Boluda Fos Corporacion S.L.,Spain,Asuncion,246,Boluda Corporacion Maritima SL,Spain,Boluda Fos Corporacion S.L.,Spain,Naviera del Mercosur S.A.,Paraguay,Boluda Fos Corporacion S.L.,Spain,—,—,—,—,—,—,—,—,—,—,7922116,755003917,876,1175,LDMB-6
fully cellular containership,141435,Gloria Express,Dead,Singapore,3209,1980,Unknown size,7350,Single,—,4705,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,Singapore,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7707396,—,2983,4000,UNKNOWN
fully cellular containership,14147739,Run Qing Ping An,Live,China,11757,2024,"Feedermax, 2'-3'TEU",37087,Single,BPNN9,29447,TKH6009,Taizhou Kouan Shipbuilding Company Limited,China,187.60,182.90,—,35.20,17.00,11.00,6.33,—,Unknown Engine Designer,Hainan Runqing International Shipping Company Limited,People's Republic of China,Yangpu,2680,Hainan Runqing International Shipping Company Limited,People's Republic of China,Hainan Runqing International Shipping Company Limited,People's Republic of China,Hainan Runqing International Shipping Company Limited,People's Republic of China,Shanghai Oriental Ark Ship Management Company limited,People's Republic of China,Hainan Shengbang Shipping Company Limited,People's Republic of China,—,—,Shanghai Oriental Ark Ship Management Company limited,People's Republic of China,—,—,—,—,9997892,413569320,—,—,6G60ME-C9
fully cellular containership,14147740,Feng Xin Da 29,Live,China,9177,2024,"Feeder, 1'-2'TEU",25400,Single,BPKE9,16552,KH1500TEU-3,Zhejiang Kaihang Shipbuilding Industry Company Limited,China,167.05,163.00,—,25.30,13.00,9.47,3.85,—,Unknown Engine Designer,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,Xiamen,1498,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,—,—,—,—,Xiamen Xinhexiang Sea Transportation Company Limited,People's Republic of China,—,—,—,—,1025174,413558710,—,—,6S60ME-C8
fully cellular containership,14153796,Xuan Teng Ji Yun,Live,Panama,8714,2023,"Feeder, 1'-2'TEU",17000,Single,3E5915,15562,XC229,—,Unknown,158.00,150.79,—,24.90,13.00,9.00,4.00,—,Unknown Engine Designer,Anhui Xuanteng Shipping Company Limited,People's Republic of China,Panama,1258,Anhui Xuanteng Shipping Company Limited,People's Republic of China,Anhui Xuanteng Shipping Company Limited,People's Republic of China,Anhui Xuanteng Shipping Company Limited,People's Republic of China,Hongkong Changtai Shipping Company Limited,"Hong Kong, S.A.R., China",—,—,—,—,Hongkong Changtai Shipping Company Limited,"Hong Kong, S.A.R., China",—,—,—,—,1023164,352003830,—,—,UNKNOWN
fully cellular containership,14155324,Kako,Live,Japan,—,2024,"Feeder, 1'-2'TEU",11700,Single,JD5485,9600,578,Kyokuyo Shipyard Corporation (KSC),Japan,141.90,—,—,22.50,11.40,8.20,3.20,MAN B&W Diesel Limited,B&W Diesel A/S,Imoto Lines Limited,Japan,—,1096,Imoto Lines Limited,Japan,Imoto Lines Limited,Japan,Imoto Senpaku KK (Imoto Corporation),Japan,Imoto Lines Limited,Japan,—,—,—,—,—,—,—,—,—,—,1019175,431025922,6900,9253,6S46ME-B8
fully cellular containership,14158275,Sinar Pajajaran,Live,Indonesia,2648,2024,"Small Feeder,  -1'TEU",7066,Single,YDNF3,6235,XL-201,Ningbo Xinle Shipbuilding Company Limited,China,99.80,98.00,—,22.90,9.00,5.00,4.01,—,Unknown Engine Designer,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,Jakarta,588,P.T. Samudera Indonesia Tbk,Indonesia,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,—,—,—,—,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,—,—,—,—,1033767,525109020,—,—,6RT-FLEX48T-D
fully cellular containership,14158276,Sinar pangandaran,Live,Indonesia,2648,2024,"Small Feeder,  -1'TEU",7084,Single,YDQC3,6235,XL-202,Ningbo Xinle Shipbuilding Company Limited,China,99.80,98.00,—,22.90,9.00,5.00,4.01,—,Unknown Engine Designer,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,Jakarta,588,P.T. Samudera Indonesia Tbk,Indonesia,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,PT Perusahaan Pelayaran Nusantara Panurjwan,Indonesia,P.T. Samudera Indonesia Ship Management (PT SISM),Indonesia,—,—,—,—,P.T. Samudera Indonesia Ship Management (PT SISM),Indonesia,—,—,—,—,1033779,525109021,—,—,6RT-FLEX48T-D
fully cellular containership,14161134,Meico 1,Live,"Hong Kong, S.A.R., China",6228,2023,Unknown size,19488,Single,VRVO6,15057,—,—,"",160.00,150.00,25.00,24.50,15.00,8.25,4.82,—,Unknown Engine Designer,Unknown Owners,—,Hong Kong,—,Unknown Owners,—,Unknown Owners,—,Meico International Shipping Limited,"Hong Kong, S.A.R., China",Qingdao China Gem Ship Management Company Limited,People's Republic of China,—,—,—,—,Qingdao China Gem Ship Management Company Limited,People's Republic of China,—,—,—,—,9983827,477891100,—,—,6S60ME-C8
fully cellular containership,141612,Achiever,Dead,Panama,6493,1980,"Small Feeder,  -1'TEU",14198,Double Hull,—,10871,1017,Seebeckwerft AG,Bremerhaven,159.00,149.40,23.04,23.00,10.70,8.00,2.70,Fried. Krupp AG Hoesch-Krupp,Mak Motoren GmbH & Company KG,Chinese Breakers,—,Panama,958,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7712365,—,6033,8090,8M601AK
