LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
vehicle carrier,10705764,Supreme Ace,Live,Panama,18290,2011,50'+ gt,18384,Single,3ETV4,59022,718,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.78,Mitsui Engineering & Shipbuilding Company Limited (Tamano),Unknown Engine Designer,MOL Auto Logistics (India) Private Limited,India,Panama,—,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,Supreme Shipholding SA,Panama,MOL Ship Management Company Limited (MOLSHIP),Japan,—,—,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9610391,357147000,15130,20290,8UEC60LSII
vehicle carrier,10705766,Victorious Ace,Live,Japan,18290,2011,50'+ gt,18396,Single,7KKN,59022,719,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.78,Mitsui Engineering & Shipbuilding Company Limited,Unknown Engine Designer,Mitsui O.S.K. Lines Limited (MOL),Japan,Tokyo,—,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Ship Management Company Limited (MOLSHIP),Japan,MOL Auto Carrier Express (MOL ACE),Japan,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,Unknown,Unknown,Unknown Scrubber Manufacturer,Retrofit,9610406,431605000,15130,20290,8UEC60LSII
vehicle carrier,10705851,Genuine Ace,Live,Liberia,18290,2012,50'+ gt,18377,Single,D5BM4,59022,720,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.78,Mitsui Engineering & Shipbuilding Company Limited (Tamano),Unknown Engine Designer,MOL Auto Logistics (India) Private Limited,India,Monrovia,—,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,White Bear Maritime Limited,Marshall Islands,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9610418,636015557,15130,20290,8UEC60LSII
vehicle carrier,10705962,Nichioh Maru,Live,Japan,—,2012,-30'gt,7200,Single,JD3267,11514,5677,Shin Kurushima Dockyard Company Limited,Japan,169.98,—,—,26.00,18.65,7.17,11.48,—,MAN Energy Solutions SE,Hokusei Kaiun K.K.,Japan,Tokyo,—,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,Hokusei Kaiun K.K.,Japan,—,—,—,—,Hokusei Kaiun K.K.,Japan,—,—,—,—,9609184,431003232,13280,17809,8S50ME-C8
vehicle carrier,10705965,Nissei Maru,Live,Japan,—,2013,-30'gt,7200,Single,JD3390,11483,5678,Shin Kurushima Dockyard Company Limited,Onishi,169.98,160.00,—,26.00,18.65,7.17,11.48,—,Unknown Engine Designer,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,Yokohama,—,"Japan Railway Construction, Transport & Technology Agency",Japan,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,"Japan Railway Construction, Transport & Technology Agency & Nitto Kaiun Kaisha",Japan,Fukuju Shipping Company Limited,Japan,—,—,—,—,Fukuju Shipping Company Limited,Japan,—,—,—,—,9609196,431004083,13280,17809,6L35MC
vehicle carrier,10705972,Valiant Ace,Live,Marshall Islands,18289,2012,50'+ gt,18143,Single,V7YX6,59022,728,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.78,MAN B&W Diesel Limited,Unknown Engine Designer,Mitsui O.S.K. Lines Limited (MOL),Japan,Majuro,—,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Second Maritime Limited,Marshall Islands,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Auto Carrier Express (MOL ACE),Japan,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9610420,538004759,15130,20290,8UEC60LSII
vehicle carrier,10705975,Divine Ace,Live,Panama,18289,2013,50'+ gt,18134,Single,3FEM7,59022,729,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.78,MAN B&W Diesel Limited,Unknown Engine Designer,Mitsui O.S.K. Lines Limited (MOL),Japan,Panama,—,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Frost Navigation Incorporated,Marshall Islands,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9610432,371060000,15130,20290,8UEC60LSII
vehicle carrier,10705976,Prime Ace,Live,Panama,18283,2014,50'+ gt,18304,Single,3FAT9,59007,730,Minami-Nippon Shipbuilding Company Limited,Usuki,199.95,190.00,—,32.20,21.25,9.82,24.80,MAN B&W Diesel Limited,Mitsubishi Heavy Industries Limited,MOL Auto Carrier Express (MOL ACE),Japan,Panama,—,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Carrier Express (MOL ACE),Japan,Antarctic Shipping Incorporated,Marshall Islands,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Logistics (Singapore) Private Limited,Republic of Singapore,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9610444,352506000,15130,20290,7UEC60LSE
vehicle carrier,107376,Kiwi Breeze,Dead,Panama,6698,1978,-30'gt,8494,Single,—,20961,378,Imabari Shipbuilding Company Limited,Imabari,156.00,145.01,24.71,24.71,17.10,8.27,8.83,Sulzer Turbomachinery Services,Sulzer Turbomachinery Services,Chinese Breakers,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7725178,—,8384,11400,6RND68M
vehicle carrier,107637,Pacific Explorer,Dead,Marshall Islands,11925,1978,30'-50'gt,17800,Single,—,38970,1055,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.40,186.00,30.00,30.00,12.05,9.32,2.73,Mitsubishi Heavy Industries Limited,Sulzer Turbomachinery Services,Bangladesh Breakers,—,Majuro,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7724617,—,17247,23450,7RND90M
vehicle carrier,107664,Fuji Maru,Dead,Panama,7967,1978,-30'gt,5974,Single,—,16911,1830,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,149.00,142.90,22.80,22.80,11.95,7.02,4.93,—,Unknown Engine Designer,Fujitrans,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7705893,—,12587,16880,UNKNOWN
vehicle carrier,1093726,Neptune Phos,Live,Greece,11013,2009,30'-50'gt,11174,Single,SVDW7,36711,8034,HD Hyundai Mipo Company Limited,Ulsan,168.06,158.00,—,28.00,30.65,8.70,21.95,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,Travlos family,Greece,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,Solon Shipping Company Limited,Marshall Islands,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,Neptune Lines Shipping & Managing Enterprises S.A.,Greece,—,—,—,—,9451719,241909000,11620,15799,7S50MC-C
vehicle carrier,10994693,Eternal Ace,Live,Japan,18290,2011,50'+ gt,18418,Single,7KKB,59022,717,Minami-Nippon Shipbuilding Company Limited,Japan,199.95,190.00,32.20,32.20,21.25,9.82,4.88,Mitsui Engineering & Shipbuilding Company Limited (Tamano),B&W Diesel A/S,Mitsui OSK Lines Ltd,Japan,Tokyo,—,—,—,—,—,Mitsui OSK Lines Ltd,Japan,—,—,—,—,—,—,—,—,—,—,—,—,9606479,431934000,15130,20290,7S60MC-C
vehicle carrier,10996617,Atsuta Maru,Live,Japan,—,2012,-30'gt,6350,Single,JD3281,16053,2278,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,167.00,158.00,—,30.20,17.55,7.62,10.99,—,Mitsubishi Heavy Industries Limited,Fukuju Shipping Company Limited,Japan,Shizuoka,—,K. Okumura,Japan,Fukuju Shipping Company Limited,Japan,Fukuju Shipping Company Limited,Japan,Fukuju Shipping Company Limited,Japan,—,—,—,—,—,—,—,—,—,—,9615391,431003177,19125,26000,12UEC52LSE
vehicle carrier,10997288,NOCC Oceanic,Live,Norway (Int. Register),20557,2012,50'+ gt,15770,Single,LANK8,58250,H2534,HD Hyundai Mipo Company Limited,Ulsan,199.98,189.25,—,32.26,32.64,10.02,22.62,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Norwegian Car Carriers ASA (NOCC),Norway,Oslo,—,Autotrans Holding Limited,United Kingdom,Norwegian Car Carriers ASA (NOCC),Norway,NOCC Shipowning AS,Norway,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,9624029,257767000,14506,19453,7S60MC-C
vehicle carrier,10997449,Leo Spirit,Live,Panama,18594,2011,50'+ gt,16758,Single,3FAQ,60825,3652,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.99,192.00,32.25,32.25,21.22,9.73,26.07,Mitsui Engineering & Shipbuilding Company Limited (Tamano),Unknown Engine Designer,MOL Auto Logistics (India) Private Limited,India,Panama,—,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,Gazelle Maritime Incorporated,Panama,MOL Ship Management Company Limited (MOLSHIP),Japan,—,—,—,—,MOL Ship Management Company Limited (MOLSHIP),Japan,—,—,—,—,9620695,373057000,15090,20236,7S60MC-C8
vehicle carrier,10997831,Galaxy Ace,Live,Liberia,19091,2012,50'+ gt,18878,Single,D5CZ7,59583,1534,Imabari Shipbuilding Company Limited,Marugame,199.97,192.00,—,32.26,21.31,10.02,24.78,Kobe Diesel Company Limited,Unknown Engine Designer,Mitsui O.S.K. Lines Limited (MOL),Japan,Monrovia,—,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Third Maritime Incorporated,Liberia,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9624237,636015819,15100,20249,8UEC60LSII
vehicle carrier,10998651,Morning Claire,Live,Panama,18594,2012,50'+ gt,16722,Single,3EZF3,60825,3650,Shin Kurushima Toyohashi Shipbuilding Company Limited,Toyohashi,199.99,192.00,32.26,32.26,21.22,9.73,26.07,Mitsui Engineering & Shipbuilding Company Limited,Unknown Engine Designer,Excel Marine Company Limited,Japan,Panama,—,Excel Marine Company Limited,Japan,Excel Marine Company Limited,Japan,Clover Navigation S.A.,Panama,Excel Marine Company Limited,Japan,EUKOR Car Carriers Incorporated,Republic of Korea,—,—,Excel Marine Company Limited,Japan,—,—,—,—,9620683,373398000,15090,20236,7S60MC-C8
vehicle carrier,110045,Oriental Pine,Dead,Unknown,7401,1978,-30'gt,13496,Single,—,12324,—,—,Japan,176.00,—,32.00,—,12.50,9.00,3.50,—,Unknown Engine Designer,International Fleet,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7701299,—,12528,16800,UNKNOWN
vehicle carrier,11004541,Morning Cindy,Live,Panama,19148,2012,50'+ gt,18954,Single,3FQY7,59580,1602,Imabari Shipbuilding Company Limited,Marugame,199.97,192.00,—,32.26,21.31,10.02,11.29,Kobe Diesel Company Limited,Unknown Engine Designer,K.K. Hakuyo Kaiun,Japan,Panama,—,K.K. Hakuyo Kaiun,Japan,K.K. Hakuyo Kaiun,Japan,Lucia Navigation (Panama) S.A.,Panama,Excel Marine Company Limited,Japan,—,—,—,—,Excel Marine Company Limited,Japan,—,—,—,—,9633185,353647000,13260,17782,8UEC60LSII
vehicle carrier,110052,Noble Ace,Dead,Philippines,11625,1978,30'-50'gt,13689,Single,—,38749,1178,Mitsui Engineering & Shipbuilding Company Limited (Tamano),Tamano,176.00,166.00,32.00,32.00,12.48,9.03,3.45,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Indian Breakers,—,Manila,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7714416,—,12356,16800,9L67GF
vehicle carrier,110054,Raja,Dead,Tuvalu,4444,1978,-30'gt,2527,Single,—,7049,427,Naikai Zosen Shipbuilding Corporation,Hiroshima,112.00,102.00,16.50,16.50,5.91,5.72,0.19,The Hanshin Diesel Works Limited,The Hanshin Diesel Works Limited,Bangladesh Breakers,—,Funafuti,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7714533,—,2983,4000,6LUS46
vehicle carrier,11006289,An Ji 9,Live,China,8494,2011,-30'gt,5126,Single,BAPC,19349,MD136-2300PCC-02,Nantong Mingde Heavy Industry Company Limited (SEE NOW AS NANTONG XIANGYU),Nantong,140.50,129.60,24.40,24.40,10.42,6.00,4.43,STX Engine Company Limited,B&W Diesel A/S,Dalian Jifa Ship Management Company Limited,People's Republic of China,Dalian,—,Dalian Jifa Bohai Rim Container Lines Company Limited,People's Republic of China,Dalian Jifa Ship Management Company Limited,People's Republic of China,Dalian Jifa Ship Management Company Limited,People's Republic of China,Shanghai Ansheng Automotive Shipping Company Limited,People's Republic of China,—,—,—,—,Shanghai Ansheng Automotive Shipping Company Limited,People's Republic of China,—,—,—,—,9626704,413202830,6480,8690,6S42MC
vehicle carrier,110124,Honesta,Dead,Philippines,11711,1978,-30'gt,15896,Single,—,14189,—,—,Japan,189.00,176.00,29.46,29.46,11.96,8.62,3.34,—,Unknown Engine Designer,Teh Tung,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7701677,—,13423,18000,UNKNOWN
vehicle carrier,110200,Ruby Ray,Dead,Liberia,15541,1978,30'-50'gt,10388,Single,—,30258,4568,Hitachi Shipbuilding Corporation (Maizuru),Maizuru,180.00,170.00,28.00,28.00,12.30,7.52,4.78,Hitachi Zosen Corporation,B&W Diesel A/S,Indian Breakers,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7632333,—,9769,13100,7L67GF
vehicle carrier,110437,Grace Canna,Dead,Panama,3402,1978,-30'gt,5804,Single,—,6202,—,—,,—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7722499,—,7755,10400,UNKNOWN
vehicle carrier,110522,Asian Century,Dead,St. Vincent & Grenadines,10298,1978,-30'gt,6437,Single,—,14433,421,Tsuneishi Shipbuilding Company Limited,Hiroshima,132.00,122.00,22.00,22.00,10.55,8.52,2.03,Pielstick (Blohm & Voss) Semt,Semt Pielstick SA,NYK Line.,—,Kingstown,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7805710,—,5816,7800,12PC2-5V-400
vehicle carrier,110523,Asian Victory,Dead,Liberia,10298,1978,-30'gt,6049,Single,—,14433,—,—,Japan,132.00,122.00,22.00,22.00,10.55,8.52,2.03,Pielstick (Blohm & Voss) Semt,Semt Pielstick SA,NYK Line.,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7805722,—,5816,7800,12PC2-5V-400
vehicle carrier,11057215,Glovis Courage,Live,South Korea,20895,2013,50'+ gt,20516,Single,D8GV,59241,S650,HD Hyundai Samho Company Limited,Samho,199.98,188.60,—,32.26,20.11,10.02,10.09,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9651101,441168000,14506,19453,7S60MC-C
vehicle carrier,11057249,Glovis Champion,Live,South Korea,20906,2013,50'+ gt,20516,Single,D8GS,59241,S-651,HD Hyundai Samho Company Limited,Samho,199.98,188.60,—,32.26,14.30,10.02,4.28,—,Unknown Engine Designer,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9651113,441188000,14506,19453,7S60MC-C
vehicle carrier,11069387,Metis Leader,Live,Panama,19122,2013,50'+ gt,19013,Single,HODG,59550,1540,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.97,190.00,—,32.26,21.31,10.02,12.31,Kobe Diesel Company Limited,Unknown Engine Designer,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Panama,—,Imabari Shipbuilding Company Limited,Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Cypress Maritime (Panama) S.A. & Koyo Shosen Kaisha Limited,Panama,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,—,—,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,—,—,—,—,9650743,373310000,13260,17782,8UEC60LSII
vehicle carrier,11069397,Wisdom Ace,Live,Panama,19081,2013,50'+ gt,19227,Single,3FGZ8,59409,1536,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.97,190.00,—,32.26,21.31,10.02,14.57,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Panama,—,Imabari Shipbuilding Company Limited,Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Cypress Maritime (Panama) S.A. & Koyo Shosen Kaisha Limited,Panama,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,—,—,—,—,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,—,—,—,—,9641833,352044000,15100,20249,8UEC60LSII
vehicle carrier,110717,Sunbelt Dixie,Dead,Liberia,14106,1978,30'-50'gt,12730,Single,—,30610,260,Sasebo Heavy Industries Company Limited,Tokyo,183.00,172.00,26.80,26.80,11.70,8.72,2.98,Mitsubishi Heavy Industries Limited,MAN Energy Solutions SE,Indian Breakers,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7701770,—,10297,14000,14V52/55A
vehicle carrier,110720,Cosmos Express,Dead,Panama,8341,1978,-30'gt,11163,Single,—,24930,423,Tsuneishi Shipbuilding Company Limited,Hiroshima,164.00,157.03,27.01,27.01,11.92,8.12,3.80,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Chinese Breakers,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7718840,—,8237,11200,6L67GF
vehicle carrier,111074,Wild Cosmos,Dead,Liberia,6030,1978,-30'gt,6335,Single,—,19756,—,—,Japan,141.00,—,24.20,—,10.40,7.80,2.60,—,Unknown Engine Designer,Nakano,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7724758,—,6786,9100,UNKNOWN
vehicle carrier,111100,Glory Pegasus,Dead,Panama,11509,1978,30'-50'gt,13508,Single,—,38363,—,—,Japan,176.00,—,32.00,—,12.50,9.00,3.50,—,Unknown Engine Designer,Kansai S.S.,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7714911,—,12528,16800,UNKNOWN
vehicle carrier,111101,Morning Queen,Dead,Panama,12144,1978,30'-50'gt,18426,Single,—,38974,1060,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.00,186.00,30.00,30.00,12.05,9.32,2.73,Mitsubishi Heavy Industries Limited,Sulzer Turbomachinery Services,Chinese Breakers,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7801609,—,12356,15417,7RND90M
vehicle carrier,111105,Oh Jin,Dead,Liberia,6459,1978,-30'gt,10883,Single,—,9800,—,—,Japan,165.00,—,27.60,—,11.70,7.80,3.90,—,Unknown Engine Designer,Kaieisha,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7727748,—,8948,12000,UNKNOWN
vehicle carrier,111106,Rita del Mar,Dead,Norway (Int. Register),15325,1978,-30'gt,10890,Single,—,24946,2037,Shin Kurushima Dockyard Company Limited,Tokyo,165.00,155.00,27.64,27.60,11.87,7.80,4.07,Kawasaki Shipbuilding Corporation,MAN Energy Solutions SE,Chinese Breakers,—,Bergen,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7701304,—,8948,12000,12V52/55A
