LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
passenger (cruise),357964,Kinswell II,Live,Belize,123,2004,-2'gt,278,Single,V3YM8,294,-,—,China,51.50,45.00,—,5.60,—,1.25,—,Cummins Incorporated,Cummins Incorporated,Kinswell Shipping Lines Incorporated,Philippines,Belize City,—,Kinswell Marine Limited,"Hong Kong, S.A.R., China",Kinswell Shipping Lines Incorporated,Philippines,Greenbrier Company Limited,"Hong Kong, S.A.R., China",Kinswell Shipping Lines Incorporated,Philippines,—,—,—,—,—,—,—,—,—,—,9321835,—,221,296,NT-855-M
passenger (cruise),358299,Dalaro,Live,Sweden,118,2005,-2'gt,50,Single,SGER,686,61,Riga Shipyard,Riga,39.90,—,10.30,—,2.75,1.50,1.25,Mitsubishi Heavy Industries Limited Shipbuilding,Mitsubishi Heavy Industries Limited,Waxholms Angfartygs AB,Sweden,—,—,Waxholms Angfartygs AB,Sweden,Waxholms Angfartygs AB,Sweden,Waxholms Angfartygs AB,Sweden,Waxholms Angfartygs AB,Sweden,Viking Supply Ships AB,Sweden,—,—,—,—,—,—,—,—,9309174,265547840,336,450,S6R2-MPTA
passenger (cruise),358739,Princess Wakasa,Live,Japan,—,2005,-2'gt,589,Single,JD2026,1864,1033,Yamanishi Shipbuilding & Iron Works Incorporated,Ishinomaki,88.93,—,—,15.00,9.10,4.21,4.89,Daihatsu Diesel Manufacturing Company Limited,Daihatsu Diesel Manufacturing Company Limited,YK Nihon Kanko,Japan,Kagoshima,—,YK Nihon Kanko,Japan,YK Nihon Kanko,Japan,YK Nihon Kanko,Japan,YK Nihon Kanko,Japan,—,—,—,—,—,—,—,—,—,—,9326287,431602284,6618,4499,6DKM-36
passenger (cruise),358752,Saffari Djema,Live,Mayotte,—,2004,-2'gt,200,Single,FGD5243,335,2007,Societe D'Exploitation des Etablissements Merre (S.E.E.M.),Nort-sur-Erdre,49.00,38.00,—,12.00,3.00,1.61,1.38,ABB OY,ABB Azipod Oy,Service des Transports Maritimes de Mayotte (STM) (Collectivite Departementale De Mayotte),Mayotte,Dzaoudzi,—,Service des Transports Maritimes de Mayotte (STM) (Collectivite Departementale De Mayotte),Mayotte,Service des Transports Maritimes de Mayotte (STM) (Collectivite Departementale De Mayotte),Mayotte,Mayotte - Conseil General,Mayotte,Service des Transports Maritimes de Mayotte (STM) (Collectivite Departementale De Mayotte),Mayotte,—,—,—,—,Service des Transports Maritimes de Mayotte (STM) (Collectivite Departementale De Mayotte),Mayotte,—,—,—,—,9324887,660000420,166,904,M2CA
passenger (cruise),358783,Lesvos,Live,Turkiye,132,2004,-2'gt,180,Single,TCA2324,332,29,Surmene,Trabzon,41.80,36.65,—,9.00,2.98,2.25,0.73,—,Unknown Engine Designer,Turyol Deniz Ulasim Hizmetleri Sanayi ve Ticaret Anonim Sirketi,Turkiye,Istanbul,—,Turyol Deniz Ulasim Hizmetleri Sanayi ve Ticaret Anonim Sirketi,Turkiye,Turyol Deniz Ulasim Hizmetleri Sanayi ve Ticaret Anonim Sirketi,Turkiye,Turyol Deniz Ulasim Hizmetleri Sanayi ve Ticaret Anonim Sirketi,Turkiye,Turyol Deniz Ulasim Hizmetleri Sanayi ve Ticaret Anonim Sirketi,Turkiye,—,—,—,—,—,—,—,—,—,—,9323924,271010055,360,483,3406C-TA
passenger (cruise),359045,Pan Orama II,Live,Greece,126,2004,-2'gt,185,Single,SY4419,498,-,Koutalis-Kostergias O.E.,Perama,49.98,41.54,10.80,10.80,6.20,4.32,1.88,Caterpillar Incorporated,Caterpillar Incorporated,Pleasure Yachts Naftiliaki,Greece,Piraeus,—,Pleasure Yachts Naftiliaki,Greece,Pleasure Yachts Naftiliaki,Greece,Pantheon N.E.P.A,Greece,Pleasure Yachts Naftiliaki,Greece,—,—,—,—,Pleasure Yachts Naftiliaki,Greece,—,—,—,—,9325453,240201000,358,487,3408
passenger (cruise),359300,Asim Kaptan,Live,Turkiye,53,2004,-2'gt,54,Single,TCPZ4,175,411,Basaran Gemi Sanayi,Trabzon,—,28.53,—,7.20,3.00,2.82,0.18,Daewoo Heavy Industries & Machinery Limited,Daewoo Heavy Industries & Machinery Limited,Bodrum Express Lines,Turkiye,Izmir,—,Bodrum Express Lines,Turkiye,Bodrum Express Lines,Turkiye,Bodrum Express Lines,Turkiye,Bodrum Express Lines,Turkiye,—,—,—,—,—,—,—,—,—,—,9325867,271044079,149,200,L126TIM
passenger (cruise),3595244,Star of Palm Beach,Live,U.S.A.,66,1976,-2'gt,—,Single,WCZ4328,96,R-1,—,"",30.00,—,10.00,—,—,24.80,—,—,Unknown Engine Designer,Unknown Owners,—,Singer Island,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,367055930,—,—,UNKNOWN
passenger (cruise),360585,Niagara Prince,Live,U.S.A.,283,1994,-2'gt,340,Single,WCP6159,687,287,Blount Marine Corporation,Warren(USA),53.04,42.00,12.20,12.19,2.74,2.06,0.68,—,Unknown Engine Designer,American Canadian Caribbean Line Incorporated,United States of America,Boston,—,American Canadian Caribbean Line Incorporated,United States of America,American Canadian Caribbean Line Incorporated,United States of America,AC Leasing Corporation,United States of America,American Canadian Caribbean Line Incorporated,United States of America,—,—,—,—,—,—,—,—,—,—,8978629,369022000,224,300,3406TA
passenger (cruise),360694,Martha's Vineyard Express,Live,U.S.A.,233,2005,-2'gt,20,Single,WDC5128,233,-,Derecktor Shipyards,New York,—,—,—,8.53,3.35,—,—,MTU Friedrichshafen GmbH,MTU Friedrichshafen GmbH,New England Fast Ferry,United States of America,—,—,New England Fast Ferry,United States of America,New England Fast Ferry,United States of America,Interlake Leasing IV inc.,United States of America,New England Fast Ferry,United States of America,—,—,—,—,—,—,—,—,—,—,9329382,367036190,1065,1428,16V2000M70
passenger (cruise),360723,Douro Queen,Live,Portugal,584,2005,-2'gt,90,Single,CSXU6,1587,235,Estaleiros Navais de Viana do Castelo S.A.,Viana do Castelo,78.11,75.60,11.40,11.40,3.30,1.80,1.45,Deutz AG,Deutz MWM AG,Douro Azul S.A.,Portugal,Douro,—,Douro Azul S.A.,Portugal,Douro Azul S.A.,Portugal,Douro Azul S.A.,Portugal,Douro Azul S.A.,Portugal,—,—,—,—,Douro Azul S.A.,Portugal,—,—,—,—,9329356,263751340,618,829,TBD616V12
passenger (cruise),360724,Douro Cruiser,Live,Madeira,584,2005,-2'gt,126,Single,CSXU7,1587,234,Estaleiros Navais de Viana do Castelo S.A.,Viana do Castelo,78.11,75.60,11.40,11.40,3.30,1.80,1.50,Deutz AG,Deutz MWM AG,Douro Cruiser Schifffahrtsgesellschaft mbH & Co KG,Germany,Funchal,—,Douro Cruiser Schifffahrtsgesellschaft mbH & Co KG,Germany,Douro Cruiser Schifffahrtsgesellschaft mbH & Co KG,Germany,Douro Cruiser Schifffahrtsgesellschaft mbH & Co KG,Germany,Douro Azul S.A.,Portugal,—,—,—,—,Douro Azul S.A.,Portugal,—,—,—,—,9329344,255804680,610,829,TBD616V12
passenger (cruise),360761,Klondike Express,Live,U.S.A.,—,1999,-2'gt,25,Single,WCZ3282,81,—,—,"",—,—,—,10.36,3.05,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8642983,367020870,—,—,UNKNOWN
passenger (cruise),360791,Liberty of the Seas,Live,Bahamas,135083,2007,150'+ gt,14271,Single,C6VQ8,155889,1353,STX Finland OY - SEE NOW AS Arctech Helsinki Shipyard Incorporated,Turku,338.92,303.28,39.03,38.71,11.69,9.03,2.66,Wartsila Deutschland GmbH,Wartsila Corporation,Royal Caribbean Cruises Limited (RCL),United States of America,Nassau,—,Royal Caribbean Cruises Limited (RCL),United States of America,Royal Caribbean Cruises Limited (RCL),United States of America,Liberty of the Seas Incorporated,Liberia,Royal Caribbean Cruises Limited (RCL),United States of America,—,—,—,—,Royal Caribbean Cruises Limited (RCL),United States of America,Wet,Hybrid,Alfa Laval Aalborg A/S,Retrofit,9330032,309436000,12778,17136,12V46
passenger (cruise),360822,Candy Cotton,Live,U.S.A.,67,1997,-2'gt,—,Single,WDB5896,99,474,Swiftship Shipbuilders LLC,Morgan City,39.74,—,—,7.92,3.38,—,—,—,Unknown Engine Designer,Candy Cotton LLC,United States of America,New Orleans,—,Candy Cotton LLC,United States of America,Candy Cotton LLC,United States of America,Candy Cotton LLC,United States of America,Candy Cotton LLC,United States of America,—,—,—,—,—,—,—,—,—,—,—,—,—,—,UNKNOWN
passenger (cruise),360901,Piboy,Live,Colombia,—,2004,-2'gt,—,Single,—,6,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,2866642,—,—,—,UNKNOWN
passenger (cruise),361441,Whaling City Express,Live,U.S.A.,232,2004,-2'gt,71,Single,WDH9965,232,4400,Derecktor Shipyards,New York,29.00,24.70,—,8.50,3.35,1.40,1.95,MTU Friedrichshafen GmbH,MTU Friedrichshafen GmbH,New England Fast Ferry,United States of America,New Bedford,—,New England Fast Ferry,United States of America,New England Fast Ferry,United States of America,Interlake Leasing IV inc.,United States of America,New England Fast Ferry,United States of America,—,—,—,—,—,—,—,—,—,—,9329370,367673370,1065,1428,16V2000M70
passenger (cruise),361468,Galactica 001,Live,Canada,163,1957,-2'gt,21,Single,—,67,—,—,"",—,—,—,6.04,1.92,—,—,—,Unknown Engine Designer,Unknown Owners,—,Toronto,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,UNKNOWN
passenger (cruise),3615798,Sjobris,Live,Sweden,—,1987,-2'gt,—,Single,SLXP,231,B63,Marinteknik Verkstads A/B,Oregrund,38.00,—,7.00,—,—,—,—,—,Unknown Engine Designer,Blidosundsbolaget,Sweden,—,—,Blidosundsbolaget,Sweden,Blidosundsbolaget,Sweden,Blidosundsbolaget,Sweden,Blidosundsbolaget,Sweden,—,—,—,—,—,—,—,—,—,—,8614443,265522700,—,—,DSI11
passenger (cruise),361603,Balea Subcat,Live,Spain,36,2004,-2'gt,—,Single,EA7401,42,202,—,Marin,19.50,—,6.00,6.00,1.50,—,—,—,Volvo Penta AB,Gran Azul Fuerteventura S.L.,Spain,Marin,—,Gran Azul Fuerteventura S.L.,Spain,Gran Azul Fuerteventura S.L.,Spain,Gran Azul Fuerteventura S.L.,Spain,Gran Azul Fuerteventura S.L.,Spain,—,—,—,—,—,—,—,—,—,—,—,—,268,360,TAMD41BK3
passenger (cruise),361738,Carnival Splendor,Live,Panama,85892,2008,100'-150'gt,11928,Single,3EUS,113573,6135,Sestri Cantieri Nav S.p.A.,Genoa,290.20,247.70,35.54,35.48,19.77,8.30,11.47,Fincantieri-Cantieri Navali Italiani S.p.A.,Wartsila Corporation,Carnival Corporation (Carnival Cruise Line),United States of America,Panama,—,Carnival Corporation,United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,—,—,—,—,Carnival Corporation (Carnival Cruise Line),United States of America,—,—,—,—,9333163,372808000,12774,17130,12V46
passenger (cruise),361739,Carnival Freedom,Live,Panama,89152,2007,100'-150'gt,12870,Single,3EBL5,110556,6129,Sestri Cantieri Nav S.p.A.,Genoa,289.75,247.70,35.48,35.48,20.00,8.32,11.68,Fincantieri-Cantieri Navali Italiani S.p.A.,Sulzer Turbomachinery Services,Carnival Corporation (Carnival Cruise Line),United States of America,Panama,—,Carnival Corporation,United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,Carnival Corporation (Carnival Cruise Line),United States of America,—,—,—,—,Carnival Corporation (Carnival Cruise Line),United States of America,Unknown,Unknown,Unknown Scrubber Manufacturer,Retrofit,9333149,371154000,12166,16315,16ZAV40S
passenger (cruise),361740,Ventura,Live,Bermuda,85676,2007,100'-150'gt,8400,Single,ZCDT2,116017,6132,Fincantieri-Cantieri Navali Italiani S.p.A. Monfalcone,Monfalcone,289.61,242.28,50.50,36.03,36.00,8.45,27.55,Fincantieri-Cantieri Navali Italiani S.p.A.,Sulzer Turbomachinery Services,Carnival plc,United Kingdom,Hamilton,—,Carnival Corporation,United States of America,Carnival plc,United Kingdom,Carnival plc,United Kingdom,Carnival plc,United Kingdom,—,—,—,—,Carnival plc,United Kingdom,Unknown,Unknown,Damen Green Solutions,—,9333175,310562000,17038,22848,12ZAV40S
passenger (cruise),361741,Emerald Princess,Live,Bermuda,83575,2007,100'-150'gt,8400,Single,ZCDP8,113561,6131,Fincantieri-Cantieri Navali Italiani S.p.A. Monfalcone,Monfalcone,288.61,242.38,36.00,36.00,11.40,8.50,2.90,Fincantieri-Cantieri Navali Italiani S.p.A.,Sulzer Turbomachinery Services,Princess Cruise Lines Limited,United States of America,Hamilton,—,Carnival Corporation,United States of America,Princess Cruise Lines Limited,United States of America,Princess Cruise Lines Limited,United States of America,Princess Cruise Lines Limited,United States of America,—,—,—,—,Princess Cruise Lines Limited,United States of America,Unknown,Unknown,kpPlast,—,9333151,310531000,21000,19415,12ZAV40S
passenger (cruise),361894,Wasa Lejon,Live,Sweden,—,1946,-2'gt,—,Single,—,120,181,Kristiansands Mek. Verksted & Batbyggeri AS,Kristiansand,29.62,—,5.62,5.59,2.19,—,—,—,Unknown Engine Designer,Royal Stockholm Cruise Line AB,Sweden,Norrkoping,—,Royal Stockholm Cruise Line AB,Sweden,Royal Stockholm Cruise Line AB,Sweden,Royal Stockholm Cruise Line AB,Sweden,Royal Stockholm Cruise Line AB,Sweden,—,—,—,—,—,—,—,—,—,—,5148601,—,172,230,MD1081
passenger (cruise),362156,Mavi Karadeniz,Live,Turkiye,79,1988,-2'gt,100,Single,TC5876,307,62,Turkiye Gemi Sanayii A.S. Shipbuilding,Istanbul,49.13,44.62,—,8.97,3.15,—,—,—,Sulzer Turbomachinery Services,Trabzon Belediye Baskanligi,Turkiye,Istanbul,—,Trabzon Belediye Baskanligi,Turkiye,Trabzon Belediye Baskanligi,Turkiye,Trabzon Belediye Baskanligi,Turkiye,Trabzon Belediye Baskanligi,Turkiye,—,—,—,—,—,—,—,—,—,—,8615368,271002532,582,780,6AL20/24
