Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Pleiades Spirit,vehicle carrier,Toyohashi,Shin Kurushima Toyohashi Shipbuilding Company Limited,588919,Live,Panama,18598,50'+ gt,17424,Single,3FYP8,60330,3615,199.99,192.00,32.26,32.26,9.73,11.44,Mitsubishi Heavy Industries Limited,Panama,-,Nissan Motor Car Carrier Company Limited,Japan,Nissan Motor Car Carrier Company Limited,Japan,Raccoon Navigation Incorporated,Panama,MOL Auto Carrier Express (MOL ACE),Japan,-,-,9409326,370852000,21.17,2008,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited (Tamano),15090,18906,8UEC60LSII,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2018-08-21T00:00:00,-,2018-08-21T00:00:00,-,2028-09-06T00:00:00,2028-09-06T00:00:00,MOL Ship Management Company Limited (MOLSHIP),Japan,MOL Ship Management Company Limited (MOLSHIP),Japan,MZMPM,Maputo,A,25 May 2026 05:59:20 GMT,25 May 2026 18:00:00 GMT,Nissan Motor Car Carrier Company Limited,Japan,"28° 1' 32"" S","32° 44' 13"" E"
Porgy,vehicle carrier,Toyohashi,Shin Kurushima Toyohashi Shipbuilding Company Limited,588920,Live,Norway (Int. Register),17667,50'+ gt,18009,Single,LAWR8,58890,3620,199.98,195.70,32.26,32.26,9.60,15.68,B&W Diesel A/S,Bergen,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wall Ro/Ro AB,Sweden,-,-,-,-,9409338,257732000,25.28,2009,Retrofit,Unknown Scrubber Manufacturer,Unknown,Unknown,Kawasaki Heavy Industries Limited Shipbuilding Division,14280,19415,7S60MC6,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),Nippon Kaiji Kyokai,DNV,-,2019-05-10T00:00:00,-,2019-05-10T00:00:00,-,2029-06-07T00:00:00,2029-06-07T00:00:00,Wallenius Marine AB,Sweden,Wallenius Marine Singapore Private Limited,Republic of Singapore,KR USN,Ulsan,A,25 May 2026 05:09:57 GMT,05 Jun 2026 21:00:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"35° 7' 59"" N","126° 18' 51"" W"
Bishu Highway,vehicle carrier,Toyohashi,Shin Kurushima Toyohashi Shipbuilding Company Limited,590287,Live,Japan,19665,50'+ gt,17649,Single,7JFK,56978,3621,199.94,192.00,-,32.26,9.83,10.53,B&W Diesel A/S,Kobe,-,Kawasaki Kisen Kaisha Limited (Kawasaki Kisen KK) ('K' Line),Japan,Kawasaki Kisen Kaisha Limited (Kawasaki Kisen KK) ('K' Line),Japan,Kawasaki Kisen Kaisha Limited (Kawasaki Kisen KK) ('K' Line),Japan,-,-,-,-,9409340,432716000,20.36,2009,-,-,-,-,Kawasaki Heavy Industries Limited (Tokyo),11935,14608,8S50MC-C,Japan Shipowners Mutual Protection & Indemnity Association,Nippon Kaiji Kyokai,-,-,2019-06-06T00:00:00,-,2019-06-06T00:00:00,-,2029-07-13T00:00:00,2029-07-13T00:00:00,'K' Line RoRo Bulk Ship Management Company Limited,Japan,'K' Line RoRo Bulk Ship Management Company Limited,Japan,JP YOK DE,Yokohama,A,25 May 2026 05:58:28 GMT,25 May 2026 05:50:00 GMT,Kawasaki Kisen Kaisha Limited (Kawasaki Kisen KK) ('K' Line),Japan,"35° 11' 58"" N","139° 46' 53"" E"
Chang Ji Long,vehicle carrier,Nanjing,Jinling Shipyard,5984619,Live,China,8608,-30'gt,5594,Single,BUEZ,19370,JLZ07-0401,140.50,129.60,24.40,24.40,6.00,4.42,B&W Diesel A/S,Shenzhen,-,China Merchants Group Limited,"Hong Kong, S.A.R., China",China Merchants Guangzhou RoRo Shipping Company Limited (CMRORO),People's Republic of China,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,-,-,-,-,9442586,413463060,10.42,2009,-,-,-,-,STX Engine Company Limited,6480,7488,6S42MC-MK7,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,2019-01-25T00:00:00,-,2028-02-10T00:00:00,2028-02-10T00:00:00,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,SHANG HAI,-,A,25 May 2026 05:56:04 GMT,25 May 2026 17:00:00 GMT,China Merchants Guangzhou RoRo Shipping Company Limited (CMRORO),People's Republic of China,"30° 30' 28"" N","122° 48' 21"" E"
Hoegh Caribia,vehicle carrier,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),610986,Live,Marshall Islands,6062,-30'gt,5493,Single,V7A5088,20209,486,140.00,131.00,22.43,22.40,6.11,16.84,Mak Motoren GmbH & Company KG,Majuro,-,Mediterranean Shipping Company S.A. (MSC),Switzerland,Gram Car Carriers AS,Norway,Gram Car Carriers Shipowning AS,Norway,-,-,-,-,9407665,538009725,22.95,2010,-,-,-,-,Caterpillar Motoren GmbH & Company KG,16316,21880,6M43,Assuranceforeningen Gard,DNV,-,-,-,-,2020-04-21T00:00:00,-,2030-01-07T00:00:00,2030-01-07T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,JMKIN,-,A,25 May 2026 05:56:11 GMT,24 May 2026 09:00:00 GMT,Gram Car Carriers AS,Norway,"17° 58' 53"" N","76° 49' 36"" W"
Polaris Liberty,vehicle carrier,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),611120,Live,Malta,6062,-30'gt,5496,Single,9HA6525,20209,488,140.00,131.00,22.43,22.40,6.41,16.54,Unknown Engine Designer,Valletta,-,Toko Kaiun Company Limited (Toko Kaiun KK),Japan,Toko Kaiun Company Limited (Toko Kaiun KK),Japan,Toko Kaiun KK & SSK Shipping SA,Panama,-,-,-,-,9407689,248131000,22.95,2010,-,-,-,-,-,9861,13224,7UEC52LSE,Assuranceforeningen Skuld,DNV,-,-,-,-,2020-11-16T00:00:00,-,2030-06-30T00:00:00,2030-06-30T00:00:00,OSM Ship Management Private Limited,Republic of Singapore,OSM Ship Management Private Limited,Republic of Singapore,NO OSL,-,A,25 May 2026 05:58:12 GMT,27 May 2026 07:00:00 GMT,Toko Kaiun Company Limited (Toko Kaiun KK),Japan,"53° 33' 57"" N","8° 33' 56"" E"
Viking Oslo,vehicle carrier,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),611127,Live,Marshall Islands,6062,-30'gt,5432,Single,V7A5087,20209,487,140.00,131.00,22.43,22.40,6.41,16.54,Mak Motoren GmbH & Company KG,Majuro,-,Mediterranean Shipping Company S.A. (MSC),Switzerland,Gram Car Carriers AS,Norway,Gram Car Carriers Shipowning AS,Norway,-,-,-,-,9407677,538009724,22.95,2010,-,-,-,-,Caterpillar Motoren GmbH & Company KG,5100,6934,6M43,Assuranceforeningen Gard,DNV,-,-,-,-,2020-12-09T00:00:00,-,2030-03-31T00:00:00,2030-03-31T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,MXATM,Altamira,A,25 May 2026 05:56:12 GMT,30 May 2026 14:00:00 GMT,Gram Car Carriers AS,Norway,"29° 0' 14"" N","75° 52' 14"" W"
Glovis Condor,vehicle carrier,Wafangdian,Hengli Shipping (Dalian) Company Limited,625110,Live,South Korea,27079,50'+ gt,22351,Single,D7GI,60396,D-1002,199.10,190.50,-,32.26,11.22,3.08,B&W Diesel A/S,Jeju,-,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,-,-,-,-,9414876,441344000,14.30,2011,-,-,-,-,STX Heavy Industries,14244,19366,6S60MC-C,Steamship Mutual Underwriting Association (Bermuda) Ltd,Korean Register,-,-,-,-,2011-01-20T00:00:00,-,-,-,G-Marine Service Company Limited (GMS),Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,AUBNE,Port of Brisbane,A,25 May 2026 05:56:27 GMT,26 May 2026 11:00:00 GMT,Hyundai Glovis Company Limited,Republic of Korea,"32° 30' 48"" S","152° 53' 2"" E"
Trans Leader,vehicle carrier,Shimonoseki,Mitsubishi Heavy Industries Limited Shipbuilding,625371,Live,Panama,13143,30'-50'gt,15154,Single,3EPP4,43810,1127,180.00,171.70,30.00,30.00,9.22,10.91,Mitsubishi Heavy Industries Limited,Panama,-,ORIX Corporation,Japan,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,Lucretia Shipping S.A.,Panama,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,-,-,9412567,372849000,20.13,2008,-,-,-,-,Mitsubishi Heavy Industries Limited Shipbuilding,11560,13359,7UEC52LSE,NorthStandard,Nippon Kaiji Kyokai,-,-,2021-01-25T00:00:00,-,2018-04-12T00:00:00,-,2028-04-03T00:00:00,2028-04-03T00:00:00,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,CN XNA,Nansha Port,A,25 May 2026 05:56:46 GMT,01 Jun 2026 22:00:00 GMT,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Japan,"7° 0' 57"" S","149° 21' 26"" E"
Toyofuji Maru No.2,vehicle carrier,Shimonoseki,Mitsubishi Heavy Industries Limited Shipbuilding,625372,Live,Japan,8534,-30'gt,6090,Single,7JDI,28448,1128,165.00,157.00,27.60,27.60,6.52,12.41,Mitsubishi Heavy Industries Limited,Tokai,-,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,-,-,-,-,9412579,432667000,18.93,2008,-,-,-,-,Mitsubishi Heavy Industries Limited Shipbuilding,11935,13752,7UEC52LSE,-,Nippon Kaiji Kyokai,-,-,2019-08-18T00:00:00,-,2018-08-10T00:00:00,-,2028-08-17T00:00:00,2028-08-17T00:00:00,Fukuju Shipping Company Limited,Japan,Fukuju Shipping Company Limited,Japan,JP NGO E5,-,A,25 May 2026 05:57:29 GMT,26 May 2026 07:30:00 GMT,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,"35° 2' 57"" N","136° 52' 47"" E"
Parana,vehicle carrier,Zhoushan,Yangfan Group Company Limited,6300077,Live,Germany,14551,30'-50'gt,12868,Single,DHDT2,47053,2085,183.06,170.78,31.82,31.50,9.10,3.70,B&W Diesel A/S,Rostock,-,F Laeisz Schiffahrtsgesellschaft mbH & Company KG,Germany,F Laeisz Schiffahrtsgesellschaft mbH & Company KG,Germany,ms Parana GmbH & Company KG,Germany,Parana Shipping Limited,Liberia,-,-,9427964,218562000,12.80,2012,-,-,-,-,HD Hyundai Heavy Industries Company Limited,12087,16433,9S50MC-C,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,DNV,-,-,-,-,2017-04-28T00:00:00,-,2027-05-21T00:00:00,2027-05-21T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,USPDX>KRUSN,Seattle,A,25 May 2026 05:55:57 GMT,05 Jun 2026 21:00:00 GMT,F Laeisz Schiffahrtsgesellschaft mbH & Company KG,Germany,"45° 38' 47"" N","122° 45' 22"" W"
Carmen,vehicle carrier,Okpo,Hanwha Ocean Company Limited,6537054,Live,Sweden,26158,50'+ gt,31143,Single,SMGW,74258,4457,227.80,219.30,-,32.26,11.30,3.00,B&W Diesel A/S,Stockholm,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wall Ro/Ro AB,Sweden,-,-,-,-,9505027,266339000,14.30,2011,-,-,-,-,HSD Sjo AS,12138,16502,7S60MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,2019-05-03T00:00:00,-,2016-04-27T00:00:00,-,-,-,Wallenius Marine AB,Sweden,Wallenius Marine AB,Sweden,KR PTK,-,A,25 May 2026 05:54:58 GMT,25 May 2026 11:00:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"35° 10' 17"" N","128° 34' 53"" E"
ARC Commitment,vehicle carrier,Okpo,Hanwha Ocean Company Limited,6537314,Live,U.S.A.,26747,50'+ gt,31143,Single,WDM6549,74255,4458,230.80,219.30,32.30,32.26,11.30,10.80,B&W Diesel A/S,Wilmington,-,M&T Bank Corporation,United States of America,Wilmington Trust Company,United States of America,Wilmington Trust Company,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,-,-,9505039,368444000,22.10,2011,-,-,-,-,-,12138,16502,7S60MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,-,-,2021-07-03T00:00:00,-,2031-06-19T00:00:00,2031-06-19T00:00:00,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,USBPT,Beaumont,A,21 May 2026 07:29:55 GMT,04 Jun 2026 11:00:00 GMT,Wilmington Trust Company,United States of America,"49° 43' 57"" N","6° 47' 0"" W"
Figaro,vehicle carrier,Okpo,Hanwha Ocean Company Limited,6537582,Live,Sweden,26104,50'+ gt,31143,Single,SMIO,74258,4459,231.60,219.30,-,32.26,11.30,3.00,B&W Diesel A/S,Stockholm,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wall Ro/Ro AB,Sweden,-,-,-,-,9505041,266338000,14.30,2011,-,-,-,-,HSD Sjo AS,12138,16502,7S60MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,2019-05-03T00:00:00,-,2016-09-26T00:00:00,-,2026-09-25T00:00:00,2026-09-25T00:00:00,Wallenius Marine AB,Sweden,Wallenius Marine AB,Sweden,-,Dalian,A,25 May 2026 05:10:08 GMT,-,Wallenius Wilhelmsen Ocean Holding AS,Norway,"33° 59' 36"" N","176° 30' 18"" E"
ARC Endeavor,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,6537584,Live,U.S.A.,35099,50'+ gt,28837,Single,WENP,72295,2261,229.99,217.10,32.30,32.26,11.32,2.98,B&W Diesel A/S,-,-,M&T Bank Corporation,United States of America,Wilmington Trust Company,United States of America,Wilmington Trust Company,United States of America,-,-,-,-,9505065,366663000,14.30,2011,-,-,-,-,-,18080,24246,8S60ME-C,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,-,-,2016-07-10T00:00:00,-,2026-07-04T00:00:00,2026-07-04T00:00:00,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,-,-,A,25 May 2026 05:58:26 GMT,-,Wilmington Trust Company,United States of America,"40° 44' 9"" N","29° 30' 9"" E"
Titania,vehicle carrier,Okpo,Hanwha Ocean Company Limited,6537856,Live,Malta,26747,50'+ gt,31108,Single,9HA2272,74255,4460,230.80,219.30,-,32.26,11.30,3.00,B&W Diesel A/S,Valletta,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wilhelmsen Lines Shipowning Malta Limited,Malta,-,-,-,-,9505053,248225000,14.30,2012,-,-,-,-,HSD Sjo AS,12138,16502,7S60MC,Assuranceforeningen Gard,DNV,-,-,-,-,2016-09-23T00:00:00,-,2026-09-22T00:00:00,2026-09-22T00:00:00,Wilhelmsen Ship Management Sendirian Berhad,Malaysia,Wilhelmsen Ship Management Sendirian Berhad,Malaysia,GB SOU > US SSI,Brunswick,A,25 May 2026 05:56:35 GMT,25 May 2026 07:15:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"30° 57' 36"" N","81° 2' 29"" W"
ARC Honor,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,6537860,Live,U.S.A.,35099,50'+ gt,28818,Single,WAHI,72295,2263,229.99,217.10,32.30,32.25,11.30,3.00,B&W Diesel A/S,Wilmington,-,M&T Bank Corporation,United States of America,Wilmington Trust Company,United States of America,Wilmington Trust Company,United States of America,-,-,-,-,9505089,303530000,14.30,2012,-,-,-,-,-,18080,24246,8S60ME-C,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,-,-,2017-06-13T00:00:00,-,2027-06-15T00:00:00,2027-06-15T00:00:00,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,US BAL,-,A,25 May 2026 05:57:16 GMT,23 May 2026 00:00:00 GMT,Wilmington Trust Company,United States of America,"39° 14' 39"" N","76° 32' 16"" W"
Marwa III,vehicle carrier,Saiki,Honda Shipbuilding Company Limited,6714,Live,Panama,1820,-30'gt,-,Single,3EGY9,2366,631,78.00,-,14.50,14.50,4.30,4.00,Unknown Engine Designer,Panama,-,Unknown Owners,-,Unknown Owners,-,Unknown Owners,-,-,-,-,-,7501340,351861000,8.30,1975,-,-,-,-,-,1491,2000,6L35MC,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-,-,-,-,Unknown Owners,-,-,-
Tonsberg,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,7235188,Live,Malta,27215,50'+ gt,43878,Double Hull,9HA2066,75251,2262,265.00,250.00,32.27,32.26,12.33,2.87,B&W Diesel A/S,Valletta,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wilhelmsen Lines Shipowning Malta Limited,Malta,-,-,-,-,9515383,249904000,15.20,2011,-,-,-,-,-,21770,29194,7L70MC,Assuranceforeningen Gard,DNV,-,-,-,-,2016-03-28T00:00:00,-,-,-,Wilhelmsen Ship Management (Norway) AS,Norway,Wilhelmsen Ship Management (Norway) AS,Norway,PA BLB,Balboa,A,25 May 2026 05:50:09 GMT,01 Jun 2026 07:00:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"28° 24' 55"" N","116° 21' 2"" W"
Parsifal,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,7236002,Live,Norway (Int. Register),27215,50'+ gt,41820,Single,LATL8,75251,2263,265.00,250.00,32.27,32.26,12.30,10.79,B&W Diesel A/S,Bergen,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,-,-,-,-,9515395,259024000,23.09,2011,-,-,-,-,Kawasaki Heavy Industries Limited Shipbuilding Division,21770,25158,7L70ME-C,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,2018-09-27T00:00:00,-,2016-05-06T00:00:00,-,2026-05-31T00:00:00,2026-05-31T00:00:00,Wallenius Marine AB,Sweden,Wallenius Marine Singapore Private Limited,Republic of Singapore,CN ZOS,-,A,25 May 2026 05:54:24 GMT,22 May 2026 03:50:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"29° 56' 27"" N","122° 15' 12"" E"
Tysla,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,7236264,Live,Malta,27215,50'+ gt,43878,Single,9HA2067,75251,2264,265.00,250.00,32.27,32.26,12.30,2.90,B&W Diesel A/S,Valletta,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wilhelmsen Lines Shipowning Malta Limited,Malta,-,-,-,-,9515400,249909000,15.20,2012,-,-,-,-,-,21770,29194,7L70ME-C,Assuranceforeningen Gard,DNV,-,-,-,-,2016-12-19T00:00:00,-,2027-01-26T00:00:00,2027-01-26T00:00:00,Wilhelmsen Ship Management (Norway) AS,Norway,Wilhelmsen Ship Management (Norway) AS,Norway,BE ZEE,-,A,25 May 2026 05:58:03 GMT,23 May 2026 22:00:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"51° 19' 1"" N","3° 13' 30"" E"
Salome,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,7236744,Live,Norway (Int. Register),27215,50'+ gt,43878,Single,LATM8,75251,2265,265.00,250.00,32.27,32.26,12.30,10.79,B&W Diesel A/S,Bergen,-,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,-,-,-,-,9515412,257242000,23.09,2012,-,-,-,-,-,21770,29194,7L70ME-C,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),DNV,-,-,2018-08-01T00:00:00,-,2016-07-06T00:00:00,-,2026-07-05T00:00:00,2026-07-05T00:00:00,Wallenius Marine AB,Sweden,Wallenius Marine Singapore Private Limited,Republic of Singapore,PA MIT,-,A,25 May 2026 05:51:11 GMT,04 Jun 2026 21:00:00 GMT,Wallenius Wilhelmsen Ocean Holding AS,Norway,"38° 15' 42"" N","141° 16' 14"" W"
Hoegh St. Petersburg,vehicle carrier,Okpo,Hanwha Ocean Company Limited,727208,Live,Norway (Int. Register),26276,50'+ gt,21285,Single,LAII7,68392,4453,228.70,218.79,32.28,32.26,10.02,9.91,B&W Diesel A/S,Oslo,-,Leif Hoegh & Company As,Norway,Hoegh Autoliners ASA,Norway,Hoegh Autoliners Shipping AS,Norway,-,-,-,-,9420045,257366000,19.93,2009,-,-,-,-,Doosan Engine Company Limited,14280,16503,7S60MC,Assuranceforeningen Gard,DNV,-,-,-,-,2019-09-08T00:00:00,-,2029-11-20T00:00:00,2029-11-20T00:00:00,Hoegh Autoliners Management AS,Norway,Hoegh Technical Management Incorporated,Philippines,JP UKB/E,Kobe,A,25 May 2026 05:58:47 GMT,25 May 2026 20:00:00 GMT,Hoegh Autoliners ASA,Norway,"32° 43' 42"" N","132° 23' 50"" E"
Hoegh Copenhagen,vehicle carrier,Okpo,Hanwha Ocean Company Limited,727209,Live,Norway (Int. Register),26276,50'+ gt,21108,Single,LAIJ7,68392,4454,228.70,218.80,32.28,32.26,10.02,9.91,B&W Diesel A/S,Oslo,-,Leif Hoegh & Company As,Norway,Hoegh Autoliners Management AS,Norway,Parcar Shipholding AS,Norway,-,-,-,-,9420057,257368000,19.93,2010,-,-,-,-,Doosan Engine Company Limited,12138,16503,7S60MC,Assuranceforeningen Gard,DNV,-,-,-,-,2019-12-14T00:00:00,-,2030-02-05T00:00:00,2030-02-05T00:00:00,Hoegh Autoliners Management AS,Norway,Hoegh Technical Management Incorporated,Philippines,CNTAG,-,A,25 May 2026 05:58:48 GMT,04 Jun 2026 21:00:00 GMT,Hoegh Autoliners Management AS,Norway,"26° 43' 20"" S","153° 10' 45"" E"
Paganella,vehicle carrier,Zhoushan,Yangfan Group Company Limited,733128,Live,Marshall Islands,14551,30'-50'gt,11454,Single,V7A7494,47020,2073,182.97,170.20,32.00,31.50,8.75,4.05,B&W Diesel A/S,Majuro,-,F Laeisz Schiffahrtsgesellschaft mbH & Company KG,Germany,Reederei F. Laeisz GmbH,Germany,MS  'Paganella 2' GmbH & Co KG,Germany,-,-,-,-,9427926,538090648,12.80,2009,-,-,-,-,HD Hyundai Heavy Industries Company Limited,12087,16433,9S50MC-C,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,DNV,-,-,-,-,2019-07-25T00:00:00,-,2029-10-12T00:00:00,2029-10-12T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,KRUSN>USSAN,San Diego,A,25 May 2026 05:09:08 GMT,30 May 2026 04:00:00 GMT,Reederei F. Laeisz GmbH,Germany,"32° 14' 36"" N","157° 28' 48"" W"
Silver Queen,vehicle carrier,Zhoushan,Yangfan Group Company Limited,733129,Live,Panama,14106,30'-50'gt,11373,Single,3E3429,47020,2074,182.80,170.20,32.17,31.50,8.75,4.05,B&W Diesel A/S,Panama,-,Doun Kisen Company Limited (Doun Kisen KK),Japan,Doun Kisen Company Limited (Doun Kisen KK),Japan,Mi-Das Line SA,Panama,Vinfast Trading & Production JSC Joint Stock Company,Vietnam,-,-,9427938,352001162,12.80,2009,-,-,-,-,HD Hyundai Heavy Industries Company Limited,14220,16433,9S50MC-C,Assuranceforeningen Skuld,American Bureau,-,-,-,-,2020-04-23T00:00:00,-,2029-11-11T00:00:00,2029-11-11T00:00:00,Sallaum Lines DMCC,United Arab Emirates,Sallaum Lines DMCC,United Arab Emirates,PHBTG>VNHPH,-,A,25 May 2026 05:56:49 GMT,25 May 2026 01:00:00 GMT,Doun Kisen Company Limited (Doun Kisen KK),Japan,"20° 29' 3"" N","106° 47' 5"" E"
Viking Paglia,vehicle carrier,Zhoushan,Yangfan Group Company Limited,733130,Live,Marshall Islands,14551,30'-50'gt,12909,Single,V7A5950,47057,2075,182.91,170.20,32.00,31.50,8.75,4.05,B&W Diesel A/S,Majuro,-,Mediterranean Shipping Company S.A. (MSC),Switzerland,Gram Car Carriers AS,Norway,Gram Car Carriers Shipowning AS,Norway,-,-,-,-,9427940,538010369,12.80,2010,-,-,-,-,HD Hyundai Heavy Industries Company Limited,12087,16433,9S50MC-C,Assuranceforeningen Gard,DNV,-,-,-,-,2020-10-08T00:00:00,-,2030-10-17T00:00:00,2030-10-17T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,AU MEL > CN SHA,Port of Brisbane,A,25 May 2026 05:56:22 GMT,06 Jun 2026 00:01:00 GMT,Gram Car Carriers AS,Norway,"38° 28' 42"" S","149° 1' 16"" E"
Pagna,vehicle carrier,Zhoushan,Yangfan Group Company Limited,733131,Live,Marshall Islands,14117,30'-50'gt,11315,Single,V7A7382,47057,2076,182.90,170.20,32.00,31.50,8.75,4.05,B&W Diesel A/S,Majuro,-,TB Marine-Hamburg GmbH,Germany,TB Marine-Hamburg GmbH,Germany,ms Pagna GmbH & Company KG,Germany,Pagna Shipping Limited,Gibraltar,-,-,9427952,538090644,12.80,2010,-,-,-,-,HD Hyundai Heavy Industries Company Limited,12087,16433,9S50MC-C,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,DNV,-,-,-,-,2020-10-05T00:00:00,-,2030-11-11T00:00:00,2030-11-11T00:00:00,Reederei F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,VNSGN > VNHPH,-,A,25 May 2026 05:58:00 GMT,25 May 2026 13:45:00 GMT,TB Marine-Hamburg GmbH,Germany,"19° 48' 59"" N","107° 19' 6"" E"
